Gene	FDR
ENSG00000186918	0.01248109461611
ENSG00000133812	0.010993536823258
ENSG00000285343	0.007426311380611
ENSG00000173281	0.007426311380611
ENSG00000005448	0.002142890643744
ENSG00000121390	0.005112059746911
ENSG00000129292	0.010184153474371
ENSG00000135486	0.016758372129005
ENSG00000153879	0.04875587105503
ENSG00000114480	0.004968329395519
ENSG00000044524	0.010737786957397
ENSG00000068305	0.003524041736418
ENSG00000100505	0.032768352775943
ENSG00000128683	0.012822817710814
ENSG00000145012	0.020819493714666
ENSG00000146674	0.013604426578973
ENSG00000175265	0.001560552686337
ENSG00000225830	0.040604156828157
ENSG00000176142	0.008487043672536
ENSG00000176428	0.005191314597166
ENSG00000106688	0.002326330749611
ENSG00000140416	0.021273690928627
ENSG00000170145	0.023094727857288
ENSG00000078699	0.006897526581558
ENSG00000114423	0.004147594938791
ENSG00000184838	0.024359790788155
ENSG00000166889	0.00472665023686
ENSG00000139842	0.011562222957465
ENSG00000105516	0.004420937578474
ENSG00000080845	0.009152183142548
ENSG00000042317	0.004862058045228
ENSG00000163512	0.042581849003455
ENSG00000002822	0.006043991146104
ENSG00000143590	0.037948298730309
ENSG00000243927	0.008516418995541
ENSG00000148842	0.039167223500726
ENSG00000262771	0.006603787350911
ENSG00000106028	0.006603787350911
ENSG00000123095	0.011323056429066
ENSG00000107816	0.01708066929027
ENSG00000120686	0.007326247279376
ENSG00000198799	0.044092529777504
ENSG00000008513	0.029290110536117
ENSG00000131759	0.005786819193537
ENSG00000204524	0.006827644236145
ENSG00000076554	0.009793224006289
ENSG00000179094	0.018339925743178
ENSG00000070614	0.030513410971884
ENSG00000137501	0.017336652719484
ENSG00000186866	0.018815181061842
ENSG00000154380	0.019732081872392
ENSG00000104419	0.008832829181752
ENSG00000213672	0.003243739530033
ENSG00000116560	0.00188690377341
ENSG00000186472	0.006043991146104
ENSG00000038382	0.004455808739753
ENSG00000167536	0.013982314680415
ENSG00000115145	0.004102495249897
ENSG00000136709	0.005563839990529
ENSG00000075711	0.004022421313221
ENSG00000152104	0.016381463837349
ENSG00000276561	0.025445593528065
ENSG00000185507	0.025445593528065
ENSG00000138764	0.004530134597676
ENSG00000187792	0.011132614099297
ENSG00000107521	0.007534571159444
ENSG00000146858	0.01459511623453
ENSG00000166128	0.01828373167601
ENSG00000267796	0.012986814238282
ENSG00000167110	0.017780829770525
ENSG00000185650	0.028295197832363
ENSG00000179335	0.002257702364404
ENSG00000117616	0.002326330749611
ENSG00000131759	0.006670970912562
ENSG00000076554	0.008473223726482
ENSG00000240230	0.00530316427233
ENSG00000139842	0.024865983530601
ENSG00000128590	0.002265825498255
ENSG00000156273	0.009956609280056
ENSG00000101294	0.004202350190991
ENSG00000076554	0.002532604996099
ENSG00000180628	0.012986814238282
ENSG00000281917	0.003234678186232
ENSG00000155380	0.003234678186232
ENSG00000113712	0.011293298657123
ENSG00000147394	0.03840909672438
ENSG00000149925	0.001241203596447
ENSG00000243335	0.027291650210629
ENSG00000196712	0.008390780997393
ENSG00000138764	0.007483589810187
ENSG00000176222	0.007253040805952
ENSG00000172007	0.003794618484525
ENSG00000143079	0.017110917571139
ENSG00000288114	0.042637300509641
ENSG00000110768	0.042637300509641
ENSG00000140939	0.011192200704399
ENSG00000141655	0.004540984646216
ENSG00000162298	0.008150470257655
ENSG00000136273	0.017039110814158
ENSG00000226634	0.040842689699393
ENSG00000225635	0.040842689699393
ENSG00000206395	0.040842689699393
ENSG00000227317	0.040842689699393
ENSG00000228128	0.040842689699393
ENSG00000233076	0.040842689699393
ENSG00000213722	0.040842689699393
ENSG00000003436	0.000849029767842
ENSG00000147872	0.002446251483794
ENSG00000118263	0.011673485549348
ENSG00000173575	0.023133699807433
ENSG00000162630	0.029626858608056
ENSG00000241697	0.016316336141788
ENSG00000127526	0.004016297818639
ENSG00000138617	0.01509160038065
ENSG00000135766	0.001841748229666
ENSG00000076554	0.003652579240331
ENSG00000144366	0.042611841915133
ENSG00000152409	0.037587222465879
ENSG00000101782	0.005977190341329
ENSG00000175265	0.002660439589715
ENSG00000149925	0.001151329704057
ENSG00000186472	0.012413256214715
ENSG00000288401	0.023758105577747
ENSG00000085733	0.023758105577747
ENSG00000135924	0.004851708123188
ENSG00000075223	0.001112737207116
ENSG00000102606	0.0185973882172
ENSG00000097096	0.027897511759715
ENSG00000130066	0.015167330232449
ENSG00000217128	0.029530389015948
ENSG00000198373	0.01093610587123
ENSG00000204524	0.016402484038271
ENSG00000173258	0.036927474011284
ENSG00000067992	0.029456487010276
ENSG00000147905	0.008628665866391
ENSG00000105808	0.025258546812463
ENSG00000114423	0.011689760291756
ENSG00000116678	0.01810358223509
ENSG00000099622	0.007970114796184
ENSG00000119950	0.004423805344255
ENSG00000136758	0.033091516908368
ENSG00000162630	0.017042157019769
ENSG00000169905	0.030396885595993
ENSG00000137504	0.004435319527167
ENSG00000171862	0.010185544037871
ENSG00000127526	0.005345929483891
ENSG00000130635	0.026726794822324
ENSG00000102144	0.034022157695548
ENSG00000064042	0.002240546110721
ENSG00000100596	0.006241019819191
ENSG00000108039	0.012024123407776
ENSG00000183258	0.003554702594392
ENSG00000078018	0.037991319856901
ENSG00000139597	0.03972404592404
ENSG00000116954	0.00382896613582
ENSG00000274611	0.004692490835387
ENSG00000100234	0.02236425047763
ENSG00000115145	0.015624916451879
ENSG00000163872	0.042850529150238
ENSG00000179820	0.034779687335292
ENSG00000136274	0.012229382170949
ENSG00000077458	0.020198014589418
ENSG00000128272	0.006876994756771
ENSG00000165185	0.002257702364404
ENSG00000102144	0.000506265919384
ENSG00000026508	0.002218251438626
ENSG00000146587	0.003224516020189
ENSG00000225553	0.022751854306568
ENSG00000239756	0.022751854306568
ENSG00000112511	0.022751854306568
ENSG00000140939	0.02076016898265
ENSG00000173531	0.02377213865752
ENSG00000186001	0.016267184890166
ENSG00000205403	0.027999653133008
ENSG00000137393	0.021415549478971
ENSG00000144747	0.016825084876677
ENSG00000110422	0.042814154993523
ENSG00000140682	0.005991693110633
ENSG00000081019	0.003108360817941
ENSG00000176142	0.017878664008492
ENSG00000241697	0.025730607830493
ENSG00000166484	0.003343469846564
ENSG00000196357	0.02076016898265
ENSG00000124104	0.004540984646216
ENSG00000115641	0.011984380183582
ENSG00000181788	0.005542613617024
ENSG00000026508	0.0034956748506
ENSG00000141655	0.026704679193499
ENSG00000120913	0.001938797412791
ENSG00000130635	0.008438560009172
ENSG00000166889	0.005034436699117
ENSG00000182827	0.004102495249897
ENSG00000116731	0.020238347795559
ENSG00000158290	0.001966694931354
ENSG00000171425	0.018651246156484
ENSG00000140416	0.010391712670521
ENSG00000003436	0.006936195610807
ENSG00000166483	0.005394231098921
ENSG00000026508	0.002257702364404
ENSG00000147027	0.002244993241285
ENSG00000159882	0.008078768944635
ENSG00000204524	0.032463442307554
ENSG00000124104	0.022048877616242
ENSG00000158290	0.002293278734435
ENSG00000170832	0.00211393749045
ENSG00000097033	0.002653427869099
ENSG00000107816	0.033367087249179
ENSG00000116678	0.010826655261425
ENSG00000153234	0.01624560376418
ENSG00000131375	0.032856918177523
ENSG00000276709	0.01998465322413
ENSG00000275498	0.01998465322413
ENSG00000179889	0.01998465322413
ENSG00000163517	0.045914657738495
ENSG00000138061	0.020465235662272
ENSG00000101199	0.013374560169695
ENSG00000171634	0.038946591202376
ENSG00000165312	0.008238664956467
ENSG00000119771	0.042547943822096
ENSG00000277400	0.049844502398804
ENSG00000153234	0.012198696700602
ENSG00000066427	0.039872231665947
ENSG00000111911	0.013898591487849
ENSG00000178922	0.01123006669786
ENSG00000070495	0.019113408636225
ENSG00000118482	0.009988770685873
ENSG00000104936	0.025549792483314
ENSG00000003436	0.020335668142913
ENSG00000127526	0.002244993241285
ENSG00000026508	0.002913139786692
ENSG00000101782	0.004290294831093
ENSG00000106031	0.019554329238269
ENSG00000130066	0.008750589618454
ENSG00000042317	0.043092100738373
ENSG00000175265	0.008946120328878
ENSG00000105717	0.024622072159367
ENSG00000106688	0.000960856599468
ENSG00000090857	0.007013911879395
ENSG00000081019	0.039169867637965
ENSG00000178922	0.006951616365077
ENSG00000111911	0.036008082041921
ENSG00000113739	0.037038323922224
ENSG00000109787	0.00659577379241
ENSG00000160961	0.011689760291756
ENSG00000130635	0.015653602305623
ENSG00000165030	0.004504569680023
ENSG00000135269	0.046702675549414
ENSG00000038382	0.040207849722439
ENSG00000162409	0.034022157695548
ENSG00000101199	0.001276394393404
ENSG00000078747	0.002077685712073
ENSG00000166128	0.005970033742145
ENSG00000169967	0.030860663682525
ENSG00000119772	0.032051513557073
ENSG00000124067	0.017670220559087
ENSG00000131791	0.004290294831093
ENSG00000118482	0.001112737207116
ENSG00000145901	0.002701351932435
ENSG00000167110	0.029185123098551
ENSG00000162409	0.012180976918135
ENSG00000159479	0.011689760291756
ENSG00000114120	0.025916612404123
ENSG00000157404	0.036385551371297
ENSG00000165312	0.027392237145713
ENSG00000026508	0.003408171892761
ENSG00000065923	0.029273981697806
ENSG00000138764	0.004787320138041
ENSG00000135365	0.038613844958426
ENSG00000101751	0.002257702364404
ENSG00000182827	0.002090639911847
ENSG00000175105	0.01828373167601
ENSG00000167110	0.00436349179668
ENSG00000139514	0.024573795617229
ENSG00000136709	0.007606048140395
ENSG00000038382	0.006936195610807
ENSG00000186184	0.005213935969566
ENSG00000169733	0.034580870408094
ENSG00000114120	0.007684001357271
ENSG00000100596	0.006335945870782
ENSG00000145592	0.021349811800878
ENSG00000135766	0.007412551077943
ENSG00000144747	0.000997134043029
ENSG00000144747	0.002240546110721
ENSG00000055130	0.019570366988906
ENSG00000167380	0.001339038207659
ENSG00000111790	0.029056332473923
ENSG00000182224	0.008136709310655
ENSG00000163703	0.034616751800616
ENSG00000146966	0.005665562759938
ENSG00000150687	0.023468728834034
ENSG00000217128	0.009161184867684
ENSG00000176018	0.004576356385098
ENSG00000126368	0.048724721365974
ENSG00000283761	0.019327903034145
ENSG00000117620	0.019327903034145
ENSG00000198040	0.029760550841191
ENSG00000196911	0.025433617246465
ENSG00000198467	0.02080271499987
ENSG00000196924	0.008128752492579
ENSG00000196776	0.009051920925922
ENSG00000144182	0.008812664025288
ENSG00000038382	0.018348508994202
ENSG00000154803	0.02299922977566
ENSG00000123384	0.024622072159367
ENSG00000166012	0.014142017653978
ENSG00000101236	0.001232418617377
ENSG00000124813	0.011535040763536
ENSG00000116954	0.002949727469068
ENSG00000104497	0.00815711824134
ENSG00000185950	0.011345478729466
ENSG00000113712	0.013335286017518
ENSG00000139289	0.016028874133892
ENSG00000161277	0.032920797987619
ENSG00000169814	0.00124449054483
ENSG00000177181	0.041531409694249
ENSG00000276709	0.002316003066002
ENSG00000275498	0.002316003066002
ENSG00000179889	0.002316003066002
ENSG00000167377	0.005709253417887
ENSG00000118482	0.002303262835298
ENSG00000177951	0.005034436699117
ENSG00000101745	0.005858830815728
ENSG00000275199	0.032544143189303
ENSG00000117020	0.032544143189303
ENSG00000076067	0.01228058260811
ENSG00000069667	0.040435841456131
ENSG00000131791	0.025035007589269
ENSG00000101191	0.016513482627733
ENSG00000120063	0.001594661875174
ENSG00000141504	0.043569817023449
ENSG00000131375	0.02076016898265
ENSG00000134013	0.006936195610807
ENSG00000101782	0.008516335588635
ENSG00000137817	0.019917721804938
ENSG00000124067	0.011639639965982
ENSG00000184564	0.028345970795838
ENSG00000115289	0.002245345196183
ENSG00000136152	0.000946039230647
ENSG00000221955	0.01137947950338
ENSG00000164244	0.00589202762201
ENSG00000281917	0.014899411435166
ENSG00000155380	0.014899411435166
ENSG00000058063	0.007647156902971
ENSG00000153234	0.009308916182796
ENSG00000091542	0.00474184277095
ENSG00000178149	0.008812664025288
ENSG00000114796	0.019791931971195
ENSG00000168952	0.049316296509787
ENSG00000186184	0.000217204941487
ENSG00000112305	0.002266107985592
ENSG00000168026	0.028948714706343
ENSG00000042286	0.006897526581558
ENSG00000153558	0.014913623080482
ENSG00000171823	0.002758033387699
ENSG00000144747	0.014040682961106
ENSG00000126001	0.0119670351037
ENSG00000130733	0.014819246349645
ENSG00000288401	0.025035007589269
ENSG00000085733	0.025035007589269
ENSG00000116678	0.004755604414044
ENSG00000163374	0.01093610587123
ENSG00000159885	0.030907146308124
ENSG00000153823	0.049233559790873
ENSG00000087338	0.007534571159444
ENSG00000198839	0.006730409213946
ENSG00000008710	0.027742797352708
ENSG00000003756	0.028964643459425
ENSG00000111727	0.037964679277341
ENSG00000102226	0.022316229477088
ENSG00000116761	0.013917506373458
ENSG00000274726	0.00295302312046
ENSG00000104728	0.00295302312046
ENSG00000281917	0.034292517962904
ENSG00000155380	0.034292517962904
ENSG00000170832	0.015139429032667
ENSG00000097033	0.003774799750563
ENSG00000159882	0.002913139786692
ENSG00000131759	0.00534941362881
ENSG00000175395	0.009413962265847
ENSG00000104812	0.035304505220364
ENSG00000162616	0.003964657345852
ENSG00000140939	0.03694165580826
ENSG00000147027	0.004775402122807
ENSG00000244754	0.033898714406817
ENSG00000169814	0.005061282279643
ENSG00000114120	0.01810358223509
ENSG00000142949	0.004726787872995
ENSG00000197712	0.002249984793469
ENSG00000144426	0.002263499658172
ENSG00000137441	0.029435410887975
ENSG00000115414	0.016267184890166
ENSG00000143379	0.029535132675404
ENSG00000113734	0.004102495249897
ENSG00000115289	0.008832829181752
ENSG00000137203	0.028620957225531
ENSG00000179820	0.005920194368365
ENSG00000167110	0.011103256908714
ENSG00000119321	0.020092701015785
ENSG00000205403	0.032450913139907
ENSG00000204514	0.005747763379296
ENSG00000161011	0.022390871503203
ENSG00000068971	0.004929802222105
ENSG00000134759	0.01810358223509
ENSG00000124116	0.009875009049223
ENSG00000070495	0.018612689812121
ENSG00000180667	0.036306868474981
ENSG00000172037	0.028310930609688
ENSG00000130844	0.014916289327953
ENSG00000251369	0.022033478665276
ENSG00000155304	0.008457429573373
ENSG00000104497	0.029669168580952
ENSG00000109458	0.015635845402404
ENSG00000091542	0.012092850420815
ENSG00000135318	0.008534562948937
ENSG00000135631	0.007585914034406
ENSG00000141959	0.004019797658587
ENSG00000042286	0.010537623962456
ENSG00000088448	0.009185543407778
ENSG00000142186	0.023135143279818
ENSG00000066455	0.002257702364404
ENSG00000272602	0.001806460279272
ENSG00000106263	0.01828373167601
ENSG00000136152	0.001074819332994
ENSG00000146648	0.029185123098551
ENSG00000170448	0.004518569823288
ENSG00000089234	0.008935045730014
ENSG00000145632	0.032003677205761
ENSG00000287542	0.020673254372542
ENSG00000138641	0.020673254372542
ENSG00000175155	0.000217204941487
ENSG00000135365	0.007902721803425
ENSG00000182224	0.022744882370695
ENSG00000206560	0.001353833230065
ENSG00000100982	0.023741996937293
ENSG00000105135	0.01459511623453
ENSG00000149743	0.006401610489928
ENSG00000075223	0.004920949808608
ENSG00000135912	0.038757666503607
ENSG00000091527	0.017690229105246
ENSG00000081019	0.002326330749611
ENSG00000203667	0.010674553682851
ENSG00000162772	0.024220963573823
ENSG00000148842	0.040117537918003
ENSG00000106624	0.007534571159444
ENSG00000113734	0.033074519216342
ENSG00000133103	0.01224490329473
ENSG00000100934	0.002359610269763
ENSG00000117533	0.006530416264499
ENSG00000178922	0.004635434442404
ENSG00000167657	0.011824235042038
ENSG00000130270	0.013917506373458
ENSG00000164284	0.011432416286306
ENSG00000114120	0.008889921194134
ENSG00000146966	0.004420937578474
ENSG00000175265	0.008079902406331
ENSG00000074800	0.000217204941487
ENSG00000147905	0.005755720541905
ENSG00000066697	0.005114300341923
ENSG00000109083	0.009096947587653
ENSG00000115657	0.011689760291756
ENSG00000139370	0.004335823049425
ENSG00000114354	0.026593747541974
ENSG00000108306	0.00638061713146
ENSG00000176142	0.009889643049566
ENSG00000169814	0.004279812411735
ENSG00000085377	0.042312187134463
ENSG00000110048	0.021203568819812
ENSG00000078747	0.00198017665523
ENSG00000111669	0.000909359304848
ENSG00000141959	0.003774799750563
ENSG00000081019	0.001112737207116
ENSG00000263160	0.006936195610807
ENSG00000142188	0.006936195610807
ENSG00000116874	0.032121759549618
ENSG00000131503	0.024407373002051
ENSG00000167460	0.028069519590869
ENSG00000196924	0.017232675965843
ENSG00000058063	0.005709253417887
ENSG00000131016	0.005741595052795
ENSG00000188677	0.012312629105948
ENSG00000138829	0.009465912702994
ENSG00000142949	0.00874268242474
ENSG00000162777	0.043749346434623
ENSG00000132122	0.013917506373458
ENSG00000087074	0.019988303336104
ENSG00000143437	0.002129303989523
ENSG00000107438	0.014992376076493
ENSG00000107625	0.043307661394997
ENSG00000132879	0.045698363814369
ENSG00000051009	0.021005434250947
ENSG00000113712	0.011689760291756
ENSG00000169967	0.003985546140277
ENSG00000169604	0.030384646109487
ENSG00000162616	0.009436467326004
ENSG00000156030	0.005507511156985
ENSG00000160570	0.008663214797143
ENSG00000133789	0.00295302312046
ENSG00000139514	0.026021054607019
ENSG00000242247	0.015535856849359
ENSG00000131389	0.048569025543111
ENSG00000185950	0.000909359304848
ENSG00000131023	0.023245209890303
ENSG00000168264	0.004496158947383
ENSG00000078747	0.001594661875174
ENSG00000136273	0.020535696699094
ENSG00000053501	0.028841251034796
ENSG00000010244	0.028498108395448
ENSG00000113240	0.008066022725414
ENSG00000188677	0.004186978088319
ENSG00000115414	0.01762780930376
ENSG00000182831	0.006067159898128
ENSG00000103642	0.00507837067062
ENSG00000111669	0.000945635631968
ENSG00000151092	0.032920797987619
ENSG00000188171	0.006961166435874
ENSG00000130844	0.004518569823288
ENSG00000079739	0.004329678740343
ENSG00000163818	0.022532145591053
ENSG00000188938	0.047195259768443
ENSG00000133812	0.009815534175914
ENSG00000007168	0.023902622521531
ENSG00000130733	0.011959578829938
ENSG00000161011	0.026291375002761
ENSG00000082898	0.027357591922322
ENSG00000185917	0.018383322863575
ENSG00000161011	0.001887352177038
ENSG00000284984	0.002240546110721
ENSG00000116574	0.002240546110721
ENSG00000178809	0.01499501384252
ENSG00000077157	0.019835134675563
ENSG00000196159	0.033941332673629
ENSG00000150961	0.024010789861313
ENSG00000196937	0.046097902455728
ENSG00000147454	0.041275410373763
ENSG00000172765	0.017878664008492
ENSG00000118482	0.024492060914232
ENSG00000164631	0.012631790762881
ENSG00000163867	0.004316210670397
ENSG00000266028	0.006600566224495
ENSG00000198270	0.03714229925853
ENSG00000121691	0.004121664870087
ENSG00000276833	0.016692562274502
ENSG00000270647	0.016692562274502
ENSG00000124104	0.021990070639438
ENSG00000115461	0.019148325010601
ENSG00000172575	0.007856217087906
ENSG00000124151	0.010180297492995
ENSG00000115267	0.017127259788437
ENSG00000140044	0.049989775295769
