Gene	FDR
ENSG00000168785	0.000663903597862
ENSG00000153246	0.005154380791824
ENSG00000152256	0.00028124764692
ENSG00000277443	0.001921872747689
ENSG00000277377	0.000445525690731
ENSG00000197249	0.000445525690731
ENSG00000152952	0.000264105185773
ENSG00000026297	3.79E-06
ENSG00000185499	0.002701609633269
ENSG00000116260	0.000278186170383
ENSG00000112499	0.005281900866134
ENSG00000100234	0.000778684890948
ENSG00000083444	0.000125752972467
ENSG00000069667	0.002903891104307
ENSG00000165891	0.002999917505841
ENSG00000118263	0.000117286214285
ENSG00000131094	0.001130363195245
ENSG00000111859	0.007728177287614
ENSG00000100290	0.001726704643878
ENSG00000122678	0.004166754206314
ENSG00000178150	0.007127220387639
ENSG00000150687	0.000173801332714
ENSG00000117394	3.79E-06
ENSG00000064225	0.015568740019728
ENSG00000177283	0.000336427783344
ENSG00000130270	0.003798562849751
ENSG00000166147	0.000376566661532
ENSG00000119866	0.001926807155508
ENSG00000168785	0.000154425574905
ENSG00000196968	0.000211832057555
ENSG00000103145	0.0001343146549
ENSG00000104783	0.000703431374791
ENSG00000137672	0.000228593788684
ENSG00000168785	0.000908793588024
ENSG00000227051	0.001515674364721
ENSG00000185697	0.001159423412383
ENSG00000162511	0.001637998525739
ENSG00000103145	9.20E-05
ENSG00000277443	0.000198139314606
ENSG00000156535	0.008118225567552
ENSG00000132688	0.00655516369583
ENSG00000198021	0.008383312682448
ENSG00000203926	0.008383312682448
ENSG00000067082	5.73E-05
ENSG00000115718	0.003077098778943
ENSG00000185950	0.000550035346502
ENSG00000187726	0.00285292311412
ENSG00000185885	0.002362009797055
ENSG00000124225	0.0006232248951
ENSG00000183128	0.000738889362597
ENSG00000131015	0.001978476543545
ENSG00000147689	0.00704652316658
ENSG00000156535	0.000168070015104
ENSG00000241852	0.003666717940855
ENSG00000187193	0.004440569872923
ENSG00000117595	0.000858816378087
ENSG00000073756	5.86E-05
ENSG00000158769	0.001599571161139
ENSG00000116679	5.74E-05
ENSG00000128422	0.000397504529743
ENSG00000134775	0.004749945472711
ENSG00000198021	0.031979449240891
ENSG00000203926	0.031979449240891
ENSG00000142156	0.012825456496051
ENSG00000135318	0.001744206157341
ENSG00000166147	0.019748592057323
ENSG00000119782	0.00596280487126
ENSG00000132530	0.043031286509514
ENSG00000206075	0.006360037027268
ENSG00000282932	0.001680313694088
ENSG00000153707	0.001680313694088
ENSG00000100784	0.000586077969653
ENSG00000109743	0.001944455348687
ENSG00000138640	0.002191261101419
ENSG00000100311	0.006452543283108
ENSG00000127329	0.007741664218576
ENSG00000062038	0.004557527642988
ENSG00000115461	0.008596006358013
ENSG00000114023	6.48E-05
ENSG00000148180	0.000228593788684
ENSG00000176454	0.002502677348786
ENSG00000147394	0.000760738173856
ENSG00000151746	0.00012013780698
ENSG00000114023	2.31E-05
ENSG00000151746	0.000173465632202
ENSG00000133138	0.003448529872346
ENSG00000151617	0.000104145165994
ENSG00000288399	0.002152900750709
ENSG00000213859	0.002152900750709
ENSG00000197747	0.001900763463591
ENSG00000026297	0.000110883186836
ENSG00000180263	0.001476639788721
ENSG00000113140	0.025095425346839
ENSG00000064225	0.001680313694088
ENSG00000114023	9.23E-05
ENSG00000118263	0.000894111909388
ENSG00000176387	0.010116148987637
ENSG00000122694	0.003324767488288
ENSG00000109255	0.001266450299248
ENSG00000100558	5.74E-05
ENSG00000163235	0.000505101894272
ENSG00000136153	0.020943605770864
ENSG00000132669	0.000192360573981
ENSG00000112759	0.000594832095937
ENSG00000129451	0.003743767440066
ENSG00000197614	0.002556613268737
ENSG00000165434	0.001722718874023
ENSG00000171345	0.010721497100368
ENSG00000282932	0.004683912514849
ENSG00000153707	0.004683912514849
ENSG00000113140	0.002560335067821
ENSG00000197956	0.000662697846616
ENSG00000156011	0.009797198453333
ENSG00000104490	0.002550394812677
ENSG00000166845	0.004361382641278
ENSG00000170345	0.00457535824976
ENSG00000198768	0.005293300945167
ENSG00000119630	0.001947141146817
ENSG00000148848	0.001887726457447
ENSG00000182985	0.000815931636
ENSG00000205413	0.000547444702279
ENSG00000067082	0.001326959333582
ENSG00000158825	0.001050105989557
ENSG00000115107	0.000154245536232
ENSG00000256087	0.000474392849444
ENSG00000118263	0.004618911386639
ENSG00000115107	0.013411582154415
ENSG00000152527	0.001266450299248
ENSG00000116679	0.000420131225703
ENSG00000111665	0.004625714601544
ENSG00000085063	0.000337372326441
ENSG00000284969	0.000337372326441
ENSG00000137672	0.000164738961802
ENSG00000196754	0.000282408630551
ENSG00000162105	0.005960508796712
ENSG00000259207	0.001600854251856
ENSG00000145730	6.57E-05
ENSG00000127329	0.003444118251837
ENSG00000168491	0.001745425669376
ENSG00000135899	0.000228593788684
ENSG00000067082	0.000445525690731
ENSG00000171033	0.002074806711019
ENSG00000124225	0.000211832057555
ENSG00000109099	0.000251676954025
ENSG00000113532	0.005336836901041
ENSG00000163710	0.012815053211755
ENSG00000151617	0.004826013324206
ENSG00000173848	0.000876146562665
ENSG00000142156	0.017311791358446
ENSG00000141655	0.006922572675347
ENSG00000164176	0.000220224531866
ENSG00000091136	0.000318966107843
ENSG00000284798	0.00272614428662
ENSG00000154319	0.00272614428662
ENSG00000182985	0.000388103288997
ENSG00000116741	0.005967609608195
ENSG00000138640	8.17E-05
ENSG00000187193	0.003719818984278
ENSG00000120913	0.000117286214285
ENSG00000091136	0.000368134642109
ENSG00000113657	0.001899122920713
ENSG00000140939	0.002578291323365
ENSG00000134802	0.001163472439779
ENSG00000128422	0.000575493807962
ENSG00000071575	0.000978851782689
ENSG00000149948	0.0003484466157
ENSG00000162946	0.008546930169429
ENSG00000164171	0.00045966405578
ENSG00000198021	0.044575776778607
ENSG00000203926	0.044575776778607
ENSG00000149591	0.000641450012112
ENSG00000167397	0.000629406994355
ENSG00000186684	0.000340728915954
ENSG00000179820	0.000662697846616
ENSG00000054277	0.004932032956996
ENSG00000187608	0.006907757228471
ENSG00000115339	0.003284218691606
ENSG00000135899	0.006405796357815
ENSG00000205413	8.81E-05
ENSG00000102312	0.000782597377592
ENSG00000137726	0.001807416988188
ENSG00000196950	0.000173801332714
ENSG00000100097	4.07E-05
ENSG00000111335	0.009357712492476
ENSG00000173848	0.000244953641335
ENSG00000186081	0.014465223787452
ENSG00000067082	0.000445525690731
ENSG00000171345	7.10E-05
ENSG00000152952	0.000465665625923
ENSG00000167105	0.002870312484157
ENSG00000145730	0.000382352205519
ENSG00000049130	0.003327213189839
ENSG00000130303	0.000284852869558
ENSG00000104812	0.000506418959933
ENSG00000132470	0.014638421154335
ENSG00000135899	0.00165653105283
ENSG00000138640	0.000156606495064
ENSG00000145730	0.000126523955578
ENSG00000131389	0.004136334372593
ENSG00000070404	0.00041082260755
ENSG00000175063	0.000530121107684
ENSG00000011422	0.001336586456797
ENSG00000091972	0.000388103288997
ENSG00000215788	0.01051370922479
ENSG00000181104	0.0010761190556
ENSG00000100065	6.87E-05
ENSG00000132274	0.006688696996341
ENSG00000122966	0.002085953012142
ENSG00000071575	0.000585094970044
ENSG00000166589	0.025743551311743
ENSG00000205129	0.001073505999415
ENSG00000101017	0.002048729087054
ENSG00000135643	0.010221223490504
ENSG00000101187	8.40E-05
ENSG00000205358	0.002129502405065
ENSG00000150540	0.001706890649241
ENSG00000171033	0.005033786992239
ENSG00000130270	0.005706836745444
ENSG00000102144	0.000662697846616
ENSG00000087266	0.006273665263964
ENSG00000104689	0.003459252266651
ENSG00000100003	0.004208102773741
ENSG00000102007	5.86E-05
ENSG00000131435	0.032849018983451
ENSG00000182985	0.000424804460467
ENSG00000164096	0.000320661374977
ENSG00000175315	0.026668362376269
ENSG00000185950	0.000126523955578
ENSG00000149573	0.014989941560256
ENSG00000156535	0.003642579198454
ENSG00000133138	0.001736394987795
ENSG00000145431	0.000470820055044
ENSG00000177409	0.00126046193073
ENSG00000172594	0.000431716982621
ENSG00000102290	0.04619540654944
ENSG00000112769	0.038835194025043
ENSG00000079308	0.009328052388752
ENSG00000150630	0.003861942559977
ENSG00000128683	0.001113363739306
ENSG00000120549	0.000346105902617
ENSG00000177409	0.001680313694088
ENSG00000154736	0.018648479555093
ENSG00000125148	0.001967386296145
ENSG00000147155	0.015055864803282
ENSG00000079150	0.005226828286449
ENSG00000258659	0.008328593846198
ENSG00000105339	0.013459103052486
ENSG00000134222	0.001476548353227
ENSG00000184661	0.004616823728753
ENSG00000142552	0.00178562630639
ENSG00000153822	0.002340382703059
ENSG00000166592	0.006876417816618
ENSG00000185033	7.10E-05
ENSG00000140682	0.000445606018252
ENSG00000079931	0.009612996926085
ENSG00000158710	0.000463505254611
ENSG00000149591	0.001551106159454
ENSG00000084731	0.001011634556618
ENSG00000130066	0.0003484466157
ENSG00000106688	0.00330087879668
ENSG00000173210	0.000838785103587
ENSG00000121774	0.007748162755528
ENSG00000116679	6.39E-06
ENSG00000125726	0.000346105902617
ENSG00000128567	5.74E-05
ENSG00000079931	0.008483219667562
ENSG00000198417	0.002809622387474
ENSG00000112715	0.000619900282989
ENSG00000160255	0.010187559118753
ENSG00000204969	0.02488990467583
ENSG00000140931	0.000190012330771
ENSG00000168487	0.000331452714586
ENSG00000204941	0.033722959983829
ENSG00000164674	0.000190012330771
ENSG00000111665	0.000824150725922
ENSG00000076641	0.001176447042689
ENSG00000134531	0.000503074899426
ENSG00000184661	0.000307103710111
ENSG00000160255	0.018951478024278
ENSG00000150540	0.002503705963006
ENSG00000130270	0.000834013322668
ENSG00000205129	0.002321042475601
ENSG00000102144	0.000274265246672
ENSG00000281459	0.005057641449604
ENSG00000142623	0.005057641449604
ENSG00000135899	0.000499132086359
ENSG00000173548	0.000879295586574
ENSG00000130066	0.00016232770283
ENSG00000058085	0.001815584121587
ENSG00000125731	0.012455968373813
ENSG00000136295	0.020959692161418
ENSG00000158710	0.002019287296081
ENSG00000145526	0.001769645903284
ENSG00000277443	0.001400298089394
ENSG00000156218	0.000819700174948
ENSG00000152256	0.015682335530661
ENSG00000112984	0.004578042304619
ENSG00000178695	0.000853895827189
ENSG00000026508	0.000546129067641
ENSG00000150687	0.001188410191529
ENSG00000164096	0.004895755984323
ENSG00000275214	0.000766333640091
ENSG00000165949	0.000766333640091
ENSG00000125398	0.007620277591815
ENSG00000091428	0.002865255868264
ENSG00000026508	0.000445525690731
ENSG00000117298	0.002948518483366
ENSG00000204262	0.00628739574705
ENSG00000166341	0.003069093729346
ENSG00000121940	0.001027997827021
ENSG00000178695	0.002016624057116
ENSG00000139278	0.004552954902755
ENSG00000198959	0.009123508782053
ENSG00000223680	0.000897848134693
ENSG00000229767	0.000897848134693
ENSG00000234078	0.000897848134693
ENSG00000215522	0.000897848134693
ENSG00000137332	0.000897848134693
ENSG00000230456	0.000897848134693
ENSG00000204580	0.000897848134693
ENSG00000134107	0.00400304168566
ENSG00000119866	0.009938406880161
ENSG00000134716	0.00565285370932
ENSG00000169679	0.009753648851495
ENSG00000100311	0.018819696296269
ENSG00000184349	0.00053033729447
ENSG00000140939	0.000263913006328
ENSG00000135899	0.001538338679721
ENSG00000173801	0.000740121296388
ENSG00000106541	0.002985332875573
ENSG00000135480	0.016131718437056
ENSG00000135480	0.001228646333389
ENSG00000077942	0.010718837882965
ENSG00000168743	0.000448173228205
ENSG00000223680	0.001315502159139
ENSG00000229767	0.001315502159139
ENSG00000234078	0.001315502159139
ENSG00000215522	0.001315502159139
ENSG00000137332	0.001315502159139
ENSG00000230456	0.001315502159139
ENSG00000204580	0.001315502159139
ENSG00000171223	0.001022340467505
ENSG00000203780	0.028215031500953
ENSG00000167552	0.003473231196629
ENSG00000115461	0.036052178908234
ENSG00000272398	0.011041688825588
ENSG00000197747	0.000445606018252
ENSG00000119681	0.012983191716012
ENSG00000148773	0.001820292814317
ENSG00000272398	0.005492577342796
ENSG00000143320	0.007892037440826
ENSG00000132561	0.000930339295815
ENSG00000026508	0.000594832095937
ENSG00000066279	0.000375805802727
ENSG00000239713	0.002602835470108
ENSG00000173715	0.021174475396182
ENSG00000105855	0.0038174521291
ENSG00000076641	0.009603877747427
ENSG00000136068	0.003553496259433
ENSG00000148516	0.00043319782667
ENSG00000134954	2.92E-05
ENSG00000081052	0.003306624063802
ENSG00000113657	0.003984654818832
ENSG00000176148	0.003353206608303
ENSG00000166897	0.00367173713818
ENSG00000140939	5.86E-05
ENSG00000101825	0.001076601431617
ENSG00000080644	0.014943198496588
ENSG00000187720	0.031945525590159
ENSG00000071082	0.001450909736887
ENSG00000198959	0.014249652601089
ENSG00000112715	0.001138525909201
ENSG00000166825	0.000550035346502
ENSG00000197121	0.012034360936938
ENSG00000134531	0.000315134457096
ENSG00000196083	0.000664576184278
ENSG00000139278	0.009731488943963
ENSG00000078269	0.000650079687665
ENSG00000038427	0.000264105185773
ENSG00000276561	0.002550394812677
ENSG00000185507	0.002550394812677
ENSG00000171992	0.018236818445168
ENSG00000171608	0.022543839708211
ENSG00000089327	0.000306181983605
ENSG00000140600	0.000184998549986
ENSG00000166426	0.012684222601813
ENSG00000119917	0.012895184940351
ENSG00000177103	0.004261664237447
ENSG00000223680	0.000264105185773
ENSG00000229767	0.000264105185773
ENSG00000234078	0.000264105185773
ENSG00000215522	0.000264105185773
ENSG00000137332	0.000264105185773
ENSG00000230456	0.000264105185773
ENSG00000204580	0.000264105185773
ENSG00000108622	0.005154380791824
ENSG00000122694	0.012412433334594
ENSG00000127129	0.005292476846605
ENSG00000141526	0.015425483155371
ENSG00000087266	0.007026645441467
ENSG00000170899	0.002604235291124
ENSG00000078269	0.000465665625923
ENSG00000148773	0.002840000571208
ENSG00000169047	0.008147613997877
ENSG00000164096	0.000365971546421
ENSG00000089327	0.000768600169246
ENSG00000038427	0.000211832057555
ENSG00000174080	0.002104483992195
ENSG00000147155	0.01055655300854
ENSG00000168487	0.005859357716481
ENSG00000075618	0.003075652097029
ENSG00000272398	0.011149555449664
ENSG00000158715	0.036927561072344
ENSG00000137731	0.036260945004928
ENSG00000181381	0.000175837847348
ENSG00000026508	0.004578544590682
ENSG00000256683	0.00124540058305
ENSG00000089250	0.007548108474427
ENSG00000100336	0.021181572409599
ENSG00000137642	0.000619784263564
ENSG00000049323	0.004044674053725
ENSG00000024422	0.001967012380938
ENSG00000000971	0.000585094970044
ENSG00000067066	0.02381449137577
ENSG00000180263	0.001240120900416
ENSG00000196083	0.009929384325633
ENSG00000129667	0.044625802434569
ENSG00000099139	0.005135260051007
ENSG00000168487	0.005451966209576
ENSG00000168916	0.005467426415349
ENSG00000175567	0.000542537914199
ENSG00000115461	0.000850805733586
ENSG00000188042	0.001581660809154
ENSG00000118804	0.006718011963779
ENSG00000038427	0.002389705750498
ENSG00000075223	0.000674524239707
ENSG00000149573	0.003177334273728
ENSG00000140931	0.001054409354581
ENSG00000223680	0.000440383193425
ENSG00000229767	0.000440383193425
ENSG00000234078	0.000440383193425
ENSG00000215522	0.000440383193425
ENSG00000137332	0.000440383193425
ENSG00000230456	0.000440383193425
ENSG00000204580	0.000440383193425
ENSG00000188064	0.012523278540544
ENSG00000138764	0.032502834286809
ENSG00000078269	0.012865912298901
ENSG00000242114	0.0010761190556
ENSG00000081052	0.001680313694088
ENSG00000099282	0.006807140397406
ENSG00000272398	0.003324767488288
ENSG00000198695	0.026498257611624
ENSG00000137642	0.000738889362597
ENSG00000126822	0.022213537284277
ENSG00000187720	0.001052816024773
ENSG00000117298	0.00050896718564
ENSG00000125398	0.019757723984217
ENSG00000038427	0.000699067682056
ENSG00000075213	0.000169507867164
ENSG00000107201	0.026071072384866
ENSG00000128342	0.001165569227647
ENSG00000067066	0.007336065166748
ENSG00000284980	0.009247607549274
ENSG00000155189	0.009247607549274
ENSG00000069020	0.004069718413441
ENSG00000130066	0.000897848134693
ENSG00000134755	0.026697620727904
ENSG00000167191	0.001523094220446
ENSG00000067066	0.00085318142092
ENSG00000137628	0.007845030922372
ENSG00000164078	0.002916747045486
ENSG00000183840	0.001710406971851
ENSG00000142798	0.006424381320945
ENSG00000175567	0.001704493223237
ENSG00000185499	0.04155430396589
ENSG00000142949	0.00976354165671
ENSG00000274089	0.001297519924086
ENSG00000175785	0.001297519924086
ENSG00000067057	0.000408013144809
ENSG00000134107	0.0001038309646
ENSG00000158292	0.003247860861544
ENSG00000138778	0.01146442885938
ENSG00000133216	0.004771871856068
ENSG00000010278	6.87E-05
ENSG00000118193	0.013326378552934
ENSG00000276155	0.047619581578204
ENSG00000277956	0.047619581578204
ENSG00000186868	0.047619581578204
ENSG00000106537	0.002487762668612
ENSG00000275079	0.004684548648359
ENSG00000153395	0.004684548648359
ENSG00000102144	6.39E-05
ENSG00000112742	0.014874805909236
ENSG00000145431	0.000189807678281
ENSG00000113532	0.015350657787272
ENSG00000139354	0.005674901568877
ENSG00000281429	0.000499132086359
ENSG00000282147	0.000499132086359
ENSG00000288499	0.000499132086359
ENSG00000177706	0.000499132086359
ENSG00000128683	0.009362728127502
ENSG00000102144	0.000440449955131
ENSG00000169607	0.002624867103378
ENSG00000253368	0.000599873489669
ENSG00000184349	0.002520956861642
ENSG00000272398	0.000968854626437
ENSG00000092421	0.007319142974606
ENSG00000101447	0.004555936091856
ENSG00000119917	0.001607411244983
ENSG00000108679	0.000159367716036
ENSG00000133106	0.004578544590682
ENSG00000180263	0.002684521197774
ENSG00000136068	0.002985332875573
ENSG00000127863	0.010475569938365
ENSG00000100784	0.042321448180341
ENSG00000024422	0.002684521197774
ENSG00000104213	0.000173465632202
ENSG00000104368	0.039615600480696
ENSG00000133106	0.000879328379194
ENSG00000026508	0.007415025945744
ENSG00000112759	0.008383312682448
ENSG00000109680	0.000413723316919
ENSG00000104327	8.40E-05
ENSG00000188042	0.00248333475065
ENSG00000067066	0.002816800616143
ENSG00000163516	0.001974273874921
ENSG00000198959	0.010187559118753
ENSG00000150687	0.00523865839679
ENSG00000206560	0.019493580758668
ENSG00000148773	0.004810607208339
ENSG00000144824	0.000263913006328
ENSG00000115221	0.007844057897004
ENSG00000026103	0.007545365093271
ENSG00000070882	0.006207300679328
ENSG00000168010	0.018859834774524
ENSG00000120341	0.037393584815506
ENSG00000197614	0.02056358018399
ENSG00000169908	0.002979731895872
ENSG00000197275	0.00057195257224
ENSG00000184838	0.006465721094945
ENSG00000196743	0.004247683522268
ENSG00000074410	0.004256143861238
ENSG00000077264	0.007844923022122
ENSG00000171425	0.005406525229292
ENSG00000272398	0.000879295586574
ENSG00000069020	0.003186256728045
ENSG00000026508	0.001523094220446
ENSG00000054654	0.001299248705014
ENSG00000126458	0.001055070211575
ENSG00000139354	0.000125752972467
ENSG00000116014	0.00976354165671
ENSG00000012171	0.011035795611311
ENSG00000154556	0.004683912514849
ENSG00000162729	0.000339554618372
ENSG00000082781	0.0010761190556
ENSG00000072571	0.005616240483598
ENSG00000038427	0.000637708897554
ENSG00000132109	0.002809622387474
ENSG00000143036	0.01614133871141
ENSG00000140479	0.001467817481322
ENSG00000124831	0.001114385914762
ENSG00000114993	0.011015809298846
ENSG00000148773	0.014241403799107
ENSG00000139278	0.044269320797264
ENSG00000123485	0.003833684479333
ENSG00000132334	0.006591308951864
ENSG00000233450	0.007047472115771
ENSG00000056678	0.007047472115771
ENSG00000204197	0.007047472115771
ENSG00000237649	0.007047472115771
ENSG00000145779	0.000418099029713
ENSG00000135976	0.006779574724102
ENSG00000102854	0.025120435841829
ENSG00000154217	0.00696384598482
ENSG00000175183	0.0183089858311
ENSG00000103044	0.020277112395298
ENSG00000170312	0.003627013749278
ENSG00000164056	0.00256936216915
ENSG00000108854	0.00463107499391
ENSG00000111700	0.000309257841901
ENSG00000002587	0.015979748502111
ENSG00000236843	9.20E-05
ENSG00000228854	9.20E-05
ENSG00000234809	9.20E-05
ENSG00000228867	9.20E-05
